BGC0000173	synonyms	bongkrekic acid	5381207	flavotoxin a	Bonqkrekic acid;BONGKREKIC ACID;AC1NTHEW;CHEMBL1968149;60132-21-0;NSC112904;NSC-112904;(2E,4Z,8Z,10E,14E,18E,20Z)-2,5,17-Trimethyl-6-methoxy-20-(carboxymethyl)docosane-2,4,8,10,14,18,20-heptaenedioic acid;(2E,4Z,8Z,10E,14E,18E,20Z)-20-(carboxymethyl)-6-methoxy-2,5,17-trimethyldocosa-2,4,8,10,14,18,20-heptaenedioic acid;
BGC0000175	synonyms	cycloheximide	6197		66-81-9;ACTIDIONE;Cicloheximide;NARAMYCIN A;Kaken;Actidion;Actidone;Hizarocin;Naramycin;Neocycloheximide;Acti-Aid;Actispray;Actidione PM;Cicloheximida;Cicloheximidum;Cycloheximid;Zykloheximid;Actidione BR;Actidione TGF;Aktidion [Czech];NSC 185;Cycloheximide [USAN];Caswell No. 270A;NSC-185;Acti-dione BR;Cicloheximidum [INN-Latin];Cicloheximida [INN-Spanish];CCRIS 937;U-4527;CBC 500046;NSC185;4-{(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxocyclohexyl]-2-hydroxyethyl}piperidine-2,6-dione;C15H23NO4;HSDB 1552;TCMDC-125838;3-((R)-2-((1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)glutarimide;EINECS 200-636-0;U 4527;UNII-98600C0908;Cycloheximide [BSI:ISO];Cycloheximide, High Purity;EPA Pesticide Chemical Code 043401;BRN 0088868;Aktidion;4-[(2R)-2-[(1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]piperidine-2,6-dione;AI3-15541;CHEMBL123292;CHEBI:27641;GNF-PF-5118;3-(2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)glutarimide;3-[2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]glutarimide;beta-(2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)glutarimide;3-(2R)-2-((1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethylglutarimide;Cicloheximide (INN);Cicloheximide [INN];Cycloheximide, 95%;(1S-(1alpha(S*),3alpha,5beta))-4-(2-(3,5-Dimethyl-2-oxo-cyclohexyl))-2-hydroxyethyl-2,6-piperidinedione;2,6-Piperidinedione, 4-(2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)-, (1S-(1alpha(S*),3alpha,5beta))-;CX;Cycloheximide (USAN);DSSTox_CID_4882;4-((2R)-2-((1S,3S,5S)-(3,5-Dimethyl-2-oxocyclohexyl))-2-hydroxyethyl)piperidine-2,6-dione;4-((R)-2-((1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)piperidine-2,6-dione;DSSTox_RID_77565;Cyclohemimide;Cyclohexamide;DSSTox_GSID_24882;98600C0908;TZA;.beta.-[2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]glutarimide;4-[(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxo-cyclohexyl]-2-hydroxy-ethyl]piperidine-2,6-dione;4-[(2R)-2-((1S,3S,5S)-3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]azaperhydro ine-2,6-dione;SMR000686067;Glutarimide, 3-(2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)-;SR-01000597484;SR-05000001596;NM-MCD 80;Acti-dione PM;Acti-dione TGF;CAS-66-81-9;NCGC00024910-01;Prestwick_976;actidione, actispray;naramycin a, hizarocin;Spectrum_001344;FT 3422-2;Prestwick0_000790;Prestwick1_000790;Prestwick2_000790;Prestwick3_000790;Spectrum2_000900;Spectrum3_001510;Spectrum4_000914;Spectrum5_001635;kaken, U-4527;cid_6197;SCHEMBL26617;BSPBio_000900;BSPBio_003159;KBioGR_001408;KBioSS_001824;5-21-13-00434 (Beilstein Handbook Reference);ksc-8-190;MLS001055333;MLS002154001;DivK1c_000050;SPECTRUM1502112;SPBio_000720;SPBio_002839;3-[2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl] glutarimide;4-[2-(3,6-piperidinedione;AC1L1M03;BPBio1_000990;GTPL5433;4-(2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)-2,6-piperidinedione;DTXSID6024882;HMS500C12;KBio1_000050;KBio2_001824;KBio2_004392;KBio2_006960;KBio3_002659;NINDS_000050;YPHMISFOHDHNIV-FSZOTQKASA-N;ZX-AFC000592;HMS1570M22;HMS1921L04;HMS2092D10;HMS2097M22;HMS3714M22;KUC105858N;Pharmakon1600-01502112;Cycloheximide, Streptomyces griseus;2,6-Piperidinedione, 4-((2R)-2-((1S,3S,5S)-3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl)-;ZINC3872170;Tox21_113580;Tox21_201158;Tox21_303652;AN-189;BDBM50080528;BI2521;CCG-39902;Cycloheximide, >=93.0% (HPLC);MFCD00082346;NSC758187;SBB005972;AKOS024282670;Tox21_113580_1;CC-2256;CS-4985;LS-1558;NSC-758187;IDI1_000050;NCGC00017363-05;NCGC00017363-06;NCGC00017363-07;NCGC00017363-08;NCGC00017363-10;NCGC00024910-02;NCGC00024910-03;NCGC00024910-04;NCGC00024910-05;NCGC00024910-06;NCGC00169964-05;NCGC00257430-01;NCGC00258710-01;AS-14624;BP-12396;CC-26065;HY-12320;L918;NCI60_001540;SC-19304;ST057527;SBI-0051732.P002;WLN: T6VMVTJ E1YQ- BL6VTJ D1 F1;Cycloheximide, from microbial, >=94% (TLC);C-9217;C06685;Cycloheximide solution, 0.1%, for microbiology;D03625;M01527;AB00052279_08;Cycloheximide, PESTANAL(R), analytical standard;082C346;C-17728;Cycloheximide, Biotechnology Performance Certified;Cycloheximide, Antibiotic for Culture Media Use Only;SR-01000597484-1;SR-01000597484-4;SR-05000001596-1;SR-05000001596-3;SR-05000001596-4;BRD-K36055864-001-05-1;BRD-K36055864-001-07-7;BRD-K36055864-001-09-3;BRD-K36055864-001-16-8;4-[2-(3,5-Dimethyl-2-oxo-cyclohexyl)-2-hydroxyethyl]-2,6-piperidinedione;[1S-[1.alpha.(S*),3.alpha.,5.beta.]]-4-[2-(3,5-Dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]-2,6-piperidinedione;2, 4-[2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]-, [1S-[1.alpha.(S*),3.alpha.,5.beta.]]-;4-[(2R)-2-[(1S,3S,5R)-3,5-dimethyl-2-oxo-cyclohexyl]-2-hydroxy-ethyl]piperidine-2,6-dione;Cycloheximide solution, Ready-Made Solution, microbial, 100 mg/mL in DMSO, 0.2 mum filtered;
BGC0000176	synonyms	difficidin	6438594		Difficidin;95152-88-8;AC1O5PYD;[(4E,6E,12Z,14Z,16E)-7,19-dimethyl-2-[(3E)-3-methylhexa-3,5-dienyl]-20-methylidene-22-oxo-1-oxacyclodocosa-4,6,12,14,16-pentaen-8-yl] dihydrogen phosphate;Oxacyclodocosa-7,9,11,17,19-pentaen-2-one, 5,17-dimethyl-4-methylene-22-(3-methyl-3,5-hexadienyl)-16-(phosphonooxy)-;
BGC0000177	synonyms	iso-migrastatin	15940571	iso-mgs	Isomigrastatin;iso-Migrastatin;CHEBI:80125;415952-70-4;SCHEMBL9008577;CHEMBL1221912;TYTDEHCAAKKYOG-FEJRZXFSSA-N;C15846;
BGC0000177	synonyms	migrastatin	11016431	mgs	Migrastatin;(+)-migrastatin;CHEBI:66389;314245-65-3;4-{(5S)-5-[(2R,3Z,5R,6S,7S,8E,12E)-6-hydroxy-7-methoxy-3,5-dimethyl-14-oxooxacyclotetradeca-3,8,12-trien-2-yl]-4-oxohexyl}piperidine-2,6-dione;SCHEMBL41023;CHEMBL474321;OGYMUMAKGYYNHV-IJMHZYIBSA-N;ZINC40406945;
BGC0000177	synonyms	Dorrigocin A	44543743		CHEMBL474521;158446-29-8;
BGC0000177	synonyms	Dorrigocin B	44543727		SCHEMBL9009372;CHEMBL1221965;YQDJUXPUIRGKNV-NRWIMSPQSA-N;
BGC0000177	synonyms	13-epi-Dorrigocin A	44543739		CHEMBL474522;
BGC0000181	synonyms	macrolactin A	6451096		Macrolactin-A;Macrolactin A;(3Z,5E,8R,9E,11Z,14S,16S,17E,19E,24R)-8,14,16-trihydroxy-24-methyl-1-oxacyclotetracosa-3,5,9,11,17,19-hexaen-2-one;Oxacyclotetracosa-3,5,9,11,17,19-hexaen-2-one, 8,14,16-trihydroxy-24-methyl-, (3Z,5E,8S,9E,11Z,14S,16R,17E,19E,24R)-;122540-27-6;AC1O52R6;
BGC0000187	synonyms	asukamycin	6441014		Asukamycin;AM 1042;asukamycin A1;61116-33-4;BRN 3639742;Manumycin F;(2E,4E,6E)-7-cyclohexyl-N-[(1S,5S,6R)-5-hydroxy-5-{(1E,3E,5E)-7-[(2-hydroxy-5-oxocyclopent-1-en-1-yl)amino]-7-oxohepta-1,3,5-trien-1-yl}-2-oxo-7-oxabicyclo[4.1.0]hept-3-en-3-yl]hepta-2,4,6-trienamide;2,4,6-Heptatrienamide, 7-cyclohexyl-N-(5-hydroxy-5-(7-((2-hydroxy-5-oxo-1-cyclopenten-1-yl)amino)-7-oxo-1,3,5-heptatrienyl)-2-oxo-7-oxabicyclo(4.1.0)hept-3-en-3-yl)-;156317-47-4;AC1O5ULK;CHEBI:73481;LMFA08020166;ZINC100070722;LS-74538;C12099;(2E,4E,6E)-7-cyclohexyl-N-[(1S,5S,6R)-5-hydroxy-5-[(1E,3E,5E)-7-[(2-hydroxy-5-oxocyclopenten-1-yl)amino]-7-oxohepta-1,3,5-trienyl]-2-oxo-7-oxabicyclo[4.1.0]hept-3-en-3-yl]hepta-2,4,6-trienamide;
BGC0000188	synonyms	Saxitoxin	37165	stx;saxitoxin hydrate	Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000188	synonyms	Neosaxitoxin	104753	neo;neostx	Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000188	synonyms	decarbamoylsaxitoxin 	24941628	dcstx	Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000188	synonyms	gonyautoxin 2	11593018	gtx2;gtx ii	Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000194	synonyms	Actinorhodin	5280985		Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000197	synonyms	Aranciamycin	15177995		CHEMBL1096602;
BGC0000204	synonyms	Benastatin A	126408		138968-85-1;C30H28O7;Benzo(a)naphthacene-2-carboxylic acid, 8,13-dihydro-13,13-dimethyl-8-oxo-3-pentyl-1,7,9,11-tetrahydroxy-;benastatin-A;ACMC-20mycu;AC1L2QA5;DTXSID30160848;AKOS022185153;AJ-26899;LS-38574;1,7,9,11-tetrahydroxy-13,13-dimethyl-8-oxo-3-pentylbenzo[a]tetracene-2-carboxylic acid;8,13-dihydro-1,7,9,11-tetrahydroxy-13,13-dimethyl-8-oxo-3-pentylbenzo(a)naphthacene-2-carboxylic acid;Benzo[a]naphthacene-2-carboxylicacid, 8,13-dihydro-1,7,9,11-tetrahydroxy-13,13-dimethyl-8-oxo-3-pentyl-;
BGC0000204	synonyms	Benastatin B	126409		138968-86-2;Benzo(a)naphthacene-2-carboxylic acid, 5,6,8,13-tetrahydro-13,13-dimethyl-8-oxo-3-pentyl-1,7,9,11-tetrahydroxy-;Benzo[a]naphthacene-2-carboxylicacid, 5,6,8,13-tetrahydro-1,7,9,11-tetrahydroxy-13,13-dimethyl-8-oxo-3-pentyl-;ACMC-20mycv;AC1L2QA8;CTK0I2326;DTXSID90160849;LS-38576;1,7,9,11-tetrahydroxy-13,13-dimethyl-8-oxo-3-pentyl-5,6-dihydrobenzo[a]tetracene-2-carboxylic acid;
BGC0000206	synonyms	chartreusin	5281394		Chartreusin;Lambdamycin;Antibiotic X-465A;Chartreusin, dihydrate;6377-18-0;NSC 5159;UNII-HS0H395E3O;X 465A;BRN 0075649;CHEBI:3580;HS0H395E3O;U-7257;C32H32O14;4-19-00-03078 (Beilstein Handbook Reference);SCHEMBL973723;CHEMBL1554674;PONPPNYZKHNPKZ-RYBWXQSLSA-N;ZINC4097946;CCG-208644;Chartreusin from Streptomyces chartreusis;NCGC00163668-01;LS-52936;C09181;M01618;[(2S,3R,4S,5R,6R)-3-[(2R,3R,4S,5S,6R)-3,5-dihydroxy-4-methoxy-6-methyl-tetrahydropyran-2-yl]oxy-4,5-dihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-hydroxy-methyl-[?]dione;10-{3-[2-(3,5-Dihydroxy-4-methoxy-6-methyl-tetrahydro-pyran-2-yl)-ethoxy]-4,5-dihydroxy-6-methyl-tetrahydro-pyran-2-yloxy}-6-hydroxy-1-methyl-benzo[h!chromeno[5,4,3-cde!chromene-5,12-dione;1393-73-3;1393-74-4;1403-35-6;59979-62-3;Benzo(h)(1)benzopyrano(5,4,3-cde)(1)benzopyran-5,12-dione, 10-((6-deoxy-2-O-(6-deoxy-3-O-methyl-alpha-D-galactopyranosyl)-beta-D-galactopyranosyl)oxy)-6-hydroxy-1-methyl-;Benzo(h)(1)benzopyrano(5,4,3-cde)(1)benzopyran-5,12-dione, 10-((6-deoxy-2-O-(6-deoxy-3-O-methyl-alpha-D-galactopyranosyl)-beta-D-galactopyranosyl)oxy)-6-hydroxy-1-methyl- (9CI);
BGC0000210	synonyms	chromomycin A3	5351560	toyomycin;toyomicin;aburamycin b	chromomycin a3;Toyomycin;Chromomycin;NSC58514;7059-24-7;AC1NS0R2;CHEMBL409466;AKOS030213124;CCG-208175;NCI60_004421;FT-0623800;[6-[[(6S,7S)-6-[4-[4-(5-acetyloxy-4-hydroxy-4,6-dimethyloxan-2-yl)oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-7-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-4,10-dihydroxy-3-methyl-5-oxo-7,8-dihydro-6H-anthracen-2-yl]oxy]-4-(4-hydroxy-5-methoxy-6-methyloxan-2-yl)oxy-2-methyloxan-3-yl] acetate;WLN: L C666 DVT&&J BQ FYO1&VYQYQ1 M1 NQ LO- BT6OTJ DOV1 F1 EO- BT6OTJ DQ EO1F1&& EO- BT6OTJ EQ F1;
BGC0000223	synonyms	Rabelomycin	443810		AC1L9F8R;CHEMBL2164969;CHEBI:32086;(3R)-3,6,8-trihydroxy-3-methyl-2,4-dihydrobenzo[a]anthracene-1,7,12-trione;2V4;ZINC4654730;CPD-12953;ZINC04654730;C12402;(3R)-3,6,8-trihydroxy-3-methyl-3,4-dihydrotetraphene-1,7,12(2H)-trione;
BGC0000223	synonyms	Dehydrorabelomycin	443801		1,6,8-trihydroxy-3-methylbenzo[a]anthracene-7,12-dione;C12390;AC1L9F83;SCHEMBL8668584;CHEBI:31461;
BGC0000223	synonyms	Fluostatin F	71460594		CHEMBL2164971;
BGC0000224	synonyms	fredericamycin A	5384075		Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000230	synonyms	griseorhodin A	5458191		NSC102808;
BGC0000239	synonyms	Landomycin A	368342	NSC639187;AC1L7WSP;AC1Q5B9U;CHEMBL411784;KST-1A1045;AR-1A6885;NSC-639187	NSC639187;AC1L7WSP;AC1Q5B9U;(6r)-1,6,11-trihydroxy-3-methyl-7,12-dioxo-5,6,7,12-tetrahydrotetraphen-8-yl 2,6-dideoxy-4-o-{2,6-dideoxy-3-o-[5-({2,6-dideoxy-4-o-[2,6-dideoxy-3-o-(5-hydroxy-6-methyltetrahydro-2h-pyran-2-yl)hexopyranosyl]hexopyranosyl}oxy)-6-methyltetrahydro-2h-pyran-2-yl]hexopyranosyl}hexopyranoside;CHEMBL411784;130432-93-8;NSC-639187;NCI60_013009;(6R)-1,6,11-trihydroxy-8-[4-hydroxy-5-[5-hydroxy-4-[5-[4-hydroxy-5-[5-hydroxy-4-(5-hydroxy-6-methyloxan-2-yl)oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-3-methyl-5,6-dihydrobenzo[a]anthracene-7,12-dione;
BGC0000240	synonyms	lomaiviticin A	56841540		Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000241	synonyms	Lomaiviticin A	56841540		Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000250	synonyms	nogalamycin	14965		Nogalamyicn;Nogalomycin;Antibiotic 205t3;Nogalamycin [USAN:INN];Antibiotic NSC 70845;Nogalamycine [INN-French];Nogalamycinum [INN-Latin];Nogalamicina [INN-Spanish];NSC 70845;NSC-70845;Antibiotic from Streptomyces nogalater;U 15167;C39H49NO16;2,6-Epoxy-2H-naphthaceno(1,2-b)oxocin-14-carboxylic acid, 11-((6-deoxy-3-C-methyl-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy)-4-(dimethylamino)-3,4,5,6,9,11,12,13,14,16-decahydro-3,5,8,10,13-pentahydroxy-6,13-dimethyl-9,16-dioxo-, methyl ester, (2R-(2alpha,3beta,4alpha,5beta,6alpha,11beta,13alpha,14alpha))-;Methyl 11-((6-desoxy-3-C-methyl-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy)-4-dimethylamino-3,4,5,6,9,11,12,13,14,16-decahydro-3,5,8,10,13-pentahydroxy-6,13-dimethyl-9,16-dioxo-2,6-epoxy-2H-naphthaceno(1,2-b)-oxocin-14-carboxylat;LS-96793;2,6-Epoxy-2H-naphthaceno(1,2-b)oxocin-14-carboxylic acid, 11-((6-deoxy-3-C-methyl-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy)-4-(dimethylamino)-3,4,5,6,9,11,12,13,14,16-decahydro-3,5,8,10,13-pentahydroxy-6,13-dimethyl-9,16-dioxo-, methyl es;
BGC0000253	synonyms	oviedomycin	5323531		Oviedomycin;AC1NT3UI;SCHEMBL1007479;4,6,8-trihydroxy-3-methylbenzo[a]anthracene-1,2,7,12-tetrone;
BGC0000264	synonyms	resistomycin	5282060	Heliomycin;Geliomycin;Croceomycin;Itamycin;Geliomitsin	Status: 404;Code: PUGREST.NotFound;Message: No synonyms found for the given CID(s);
BGC0000264	synonyms	resistoflavin	198084	resistoflavine	Resistoflavine;Resistoflavin;29706-96-5;BRN 2491848;(-)-3,5,7,11b-Tetrahydroxy-1,1,9-trimethyl-2H-benzo(cd)pyrene-2,6,10(1H,11bH)-trione;2H-Benzo(cd)pyrene-2,6,10(1H,11bH)-trione, 3,5,7,11b-tetrahydroxy-1,1,9-trimethyl-, (-)-;2H-Benzo[cd]pyrene-2,6,10(1H,11bH)-trione, 3,5,7,11b-tetrahydroxy-1,1,9-trimethyl-, (-)-;AC1L54LK;CTK8G2928;ACM29706965;LS-40095;J-017609;
BGC0000269	synonyms	SF2575	54702959		Antibiotic SF 2575;SF 2575;Benzoic acid, 2-hydroxy-, 3-(aminocarbonyl)-8-(2,6-dideoxy-4-O-(2-methyl-1-oxo-2-butenyl)-beta-D-arabino-hexopyranosyl)-1,4,4a,6,11,11a,12,12a-octahydro-2,5,7-trihydroxy-4a,11-dimethoxy-11-methyl-4,6-dioxo-1-naphthacenyl ester, (1R-(1-alpha,4a-alpha,11-beta,11a-beta,12a-beta))-;AC1O5UXF;TAN-1518X;126728-71-0;LS-37528;[(3Z)-3-[amino(hydroxy)methylidene]-6,7-dihydroxy-8-[4-hydroxy-6-methyl-5-[(E)-2-methylbut-2-enoyl]oxyoxan-2-yl]-4a,11-dimethoxy-11-methyl-2,4,5-trioxo-1,11a,12,12a-tetrahydrotetracen-1-yl] 2-hydroxybenzoate;
BGC0000280	synonyms	2,4-diacetylphloroglucinol	16547		2,4-Diacetylphloroglucinol;2161-86-6;1-(3-acetyl-2,4,6-trihydroxyphenyl)ethan-1-one;diacetylphloroglucinol;PHLOROGLUCINOL, DIACETYL-;UNII-8XV4YYO3WN;8XV4YYO3WN;1-(3-acetyl-2,4,6-trihydroxyphenyl)ethanone;CHEBI:78688;C10H10O5;1,1'-(2,4,6-Trihydroxy-1,3-phenylene)bisethanone;Ethanone,1,1'-(2,4,6-trihydroxy-1,3-phenylene)bis-;BRN 1881572;1,1'-(2,4,6-trihydroxy-1,3-phenylene)diethanone;Ethanone, 1,1'-(2,4,6-trihydroxy-1,3-phenylene)bis-;2,4-Diacetylphloroglucinol, 97%;K-2;2,4-diAc-phloroglucinol;1-(3-acetyl-2,4,6-trihydroxy-phenyl)ethanone;2,4-Diacetyl Phloroglucinol;MLS000877011;AC1L286I;CHEMBL276139;MEGxm0_000280;SCHEMBL1258932;ACon1_000673;CTK4E7324;DTXSID10175995;PIFFQYJYNWXNGE-UHFFFAOYSA-N;HMS2271L07;ZINC157843;ZX-AT022184;4525AH;AKOS022649955;5-acetyl-2,4,6-trihydroxyacetophenone;MCULE-1191277954;OR22030;VZ20892;1,5-diacetyl-2,4,6-trihydroxybenzene;2,4,6-trihydroxy-1,3-diacetylbenzene;NCGC00169471-01;CC-02038;SMR000440689;DB-025479;LS-105907;FT-0609960;C21896;4-08-00-03374 (Beilstein Handbook Reference);A815534;C-10812;1-[3-ethanoyl-2,4,6-tris(oxidanyl)phenyl]ethanone;J-014184;Ethanone, 1,1'-(2,4,6-trihydroxy-1,3-phenylene)bis- (9CI);NCGC00169471-02!1-(3-acetyl-2,4,6-trihydroxyphenyl)ethanone;
BGC0000285	synonyms	Flaviolin	160478		4,5,7-trihydroxynaphthalene-1,2-dione;479-05-0;2,5,7-TRIHYDROXYNAPHTHOQUINONE;2,5,7-trihydroxynaphthalene-1,4-dione;CHEBI:42646;2,5,7-Trihydroxy-1,4-naphthalenedione;1,4-Naphthalenedione, 2,5,7-trihydroxy-;AC1L4NOY;AC1Q6DUQ;SCHEMBL703160;SCHEMBL2315695;CHEMBL1232770;CTK4J0430;2,5,7-trihydroxy-1,4-naphthoquinone;AKOS022506028;DB02521;1,4-Naphthalenedione,2,5,7-trihydroxy-;C18012;
BGC0000290	synonyms	A47934	16131155		Antibiotic A 47934;A-47934 Antibiotic;90039-80-8;C12016;Ristomycin A aglycone, 22,31,45-trichloro-7-demethyl-64-O-demethyl-19-deoxy-, 11-(hydrogen sulfate);
BGC0000298	synonyms	Aeruginosin 98-B	444346		aeruginosin 98-b;Aeruginosin 98B;1aq7;AC1L9G5P;DB04391;[(2S,3aS,6R,7aS)-2-[4-(diaminomethylideneamino)butylcarbamoyl]-1-[(2R,3R)-2-[[(2R)-2-hydroxy-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanoyl]-2,3,3a,4,5,6,7,7a-octahydroindol-6-yl] hydrogen sulfate;AEB;
BGC0000302	synonyms	anabaenopeptin	44558924		CHEMBL447100;
BGC0000306	synonyms	Arylomycin	54586211		Arylomycin C16;CHEMBL1784531;SCHEMBL14234622;BDBM50441139;
BGC0000320	mol_mass	Cereulide	101926070	-1	1152.678
BGC0000320	synonyms	Cereulide	101926070		
BGC0000333	synonyms	cyclomarin D	25220882		Cyclomarin D;
BGC0000337	synonyms	destruxin	122810		Destruxin A;NSC361126;3-(butan-2-yl)-5,8,9-trimethyl-6-(propan-2-yl)-16-(prop-2-en-1-yl)dodecahydropyrrolo[1,2-d][1,4,7,10,13,16]oxapentaazacyclononadecine-1,4,7,10,14,17(11h,16h)-hexone;NSC 361126;BRN 0601694;6686-70-0;AC1L3VAR;AC1Q6LS5;MEGxm0_000391;CHEMBL1969309;ACon0_000641;ACon1_001603;CTK8D5815;MCULE-4850056936;NSC-361126;NCGC00180336-01;LS-59523;BRD-A23078753-001-01-3;16-butan-2-yl-10,11,14-trimethyl-13-propan-2-yl-3-prop-2-enyl-4-oxa-1,8,11,14,17-pentazabicyclo[17.3.0]docosane-2,5,9,12,15,18-hexone;NCGC00180336-03!16-butan-2-yl-10,11,14-trimethyl-13-propan-2-yl-3-prop-2-enyl-4-oxa-1,8,11,14,17-pentazabicyclo[17.3.0]docosane-2,5,9,12,15,18-hexone;
BGC0000338	synonyms	Echinocandin B	456858	agn-pc-0jrfuy;ac1l9vmt	143131-16-2;Echinocandin B, 1-((4R,5R)-5-(3-aminopropoxy)-4-hydroxy-N2-(1-oxohexadecyl)-L-ornithine)-;Echinocandin B, 1-[(4R,5R)-5-(3-aminopropoxy)-4-hydroxy-N2-(1-oxohexadecyl)-L-ornithine]-;AC1L9VMT;N-[3-aminopropoxy-[1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl]-trihydroxy-bis(1-hydroxyethyl)-methyl-hexaoxo-[?]yl]hexadecanamide;
BGC0000345	synonyms	eponemycin	196802		AC1L52CQ;SCHEMBL19890116;N-[3-hydroxy-1-[[(2S)-1-[(2R)-2-(hydroxymethyl)oxiran-2-yl]-4-methyl-1-oxopent-4-en-2-yl]amino]-1-oxopropan-2-yl]-6-methylheptanamide;
BGC0000346	synonyms	epoxomicin	9915668		134381-21-8;BDBM50370717;AKOS032947211;
BGC0000355	synonyms	fumiquinazoline A	11247802		FUMIQUINAZOLINE A;CHEBI:64546;(1S,4R)-4-{[(2S,9S,9aS)-9-hydroxy-2-methyl-3-oxo-2,3,9,9a-tetrahydro-1H-imidazo[1,2-a]indol-9-yl]methyl}-1-methyl-2H-pyrazino[2,1-b]quinazoline-3,6(1H,4H)-dione;CHEMBL2229120;SCHEMBL12931221;ZINC15219741;MCULE-9819048282;NCGC00380614-01;FQA;NCGC00380614-01_C24H23N5O4_2H-Pyrazino[2,1-b]quinazoline-3,6(1H,4H)-dione, 1-methyl-4-[[(2S,9S,9aS)-2,3,9,9a-tetrahydro-9-hydroxy-2-methyl-3-oxo-1H-imidazo[1,2-a]indol-9-yl]methyl]-, (1S,4R)-;
BGC0000355	synonyms	fumiquinazoline C	10003515	fqc;mls004257388;smr003082519	MLS004257388;SMR003082519;
BGC0000355	synonyms	fumiquinazoline D	9980845		FUMIQUINAZOLINE D;MEGxm0_000130;CHEMBL2229119;SCHEMBL12931230;ACon0_000208;ACon1_001166;ZINC103216961;MCULE-5372064669;NCGC00169614-01;NCGC00169614-02;NCGC00169614-02_C24H21N5O4_(1S,3S,12S,14R,27S)-12-Hydroxy-1,3-dimethyl-2,5,15,23,25-pentaazaheptacyclo[12.10.2.1~2,5~.0~6,11~.0~12,27~.0~15,24~.0~17,22~]heptacosa-6,8,10,17,19,21,23-heptaene-4,16,26-trione (Fumiquinazoline C);
